Data;Hora Chegada;Chamada; Hora Chamada;Guiche;Tempo Espera
2016/02/29;19:08:03;A304;19:22:48;4;14
2016/02/29;19:08:14;A305;19:22:48;7;14
2016/02/29;19:08:44;A306;19:23:01;4;14
2016/02/29;19:09:04;A307;19:23:09;7;14
2016/02/29;19:09:12;A308;19:23:15;4;14
2016/02/29;19:09:42;A309;19:23:27;4;13
2016/02/29;19:10:41;A310;19:23:37;4;12
2016/02/29;19:10:46;A311;19:24:04;10;13
2016/02/29;19:11:38;A312;19:24:18;8;12
2016/02/29;19:11:47;A313;19:25:15;4;13
2016/02/29;19:13:17;A314;19:25:59;8;12
2016/02/29;19:13:30;A315;19:26:16;8;12
2016/02/29;19:14:07;A316;19:26:31;4;12
2016/02/29;19:14:13;A317;19:26:47;8;12
2016/02/29;19:14:30;A318;19:27:42;10;13
2016/02/29;19:14:51;E022;19:49:36;16;34
2016/02/29;19:15:26;A319;19:28:30;7;13
2016/02/29;19:15:50;A320;19:30:15;4;14
2016/02/29;19:15:54;A321;19:31:00;10;15
2016/02/29;19:16:53;A322;19:31:14;9;14
2016/02/29;19:17:12;A323;19:31:23;4;14
2016/02/29;19:17:17;A324;19:31:48;9;14
2016/02/29;19:17:43;A325;19:32:17;9;14
2016/02/29;19:17:58;A326;19:32:31;9;14
2016/02/29;19:18:45;A327;19:32:44;6;13
2016/02/29;19:19:13;A328;19:32:59;9;13
2016/02/29;19:19:24;A329;19:33:47;7;14
2016/02/29;19:20:46;A330;19:33:59;7;13
2016/02/29;19:21:22;A331;19:34:16;7;12
2016/02/29;19:24:05;A332;19:35:25;7;11
2016/02/29;19:24:44;A333;19:37:42;6;12
2016/02/29;19:25:28;A334;19:37:51;8;12
2016/02/29;19:25:42;A335;19:38:12;6;12
2016/02/29;19:27:09;A336;19:39:25;8;12
2016/02/29;19:29:13;A337;19:45:30;6;16
2016/02/29;19:29:27;A338;19:45:40;6;16
2016/02/29;19:29:35;A339;19:47:06;4;17
2016/02/29;19:30:10;A340;19:47:21;10;17
2016/02/29;19:30:19;A341;19:47:30;4;17
2016/02/29;19:30:30;E023;19:59:41;16;29
2016/02/29;19:30:35;A342;19:49:05;8;18
2016/02/29;19:30:39;A343;19:51:00;4;20
2016/02/29;19:30:45;E024;20:03:41;16;32
2016/02/29;19:31:23;A344;19:52:40;10;21
2016/02/29;19:31:53;A345;19:55:11;8;23
2016/02/29;19:32:10;A346;19:55:25;8;23
2016/02/29;19:32:39;A347;19:55:34;8;22
2016/02/29;19:32:59;A348;19:55:41;8;22
2016/02/29;19:33:41;A349;19:56:10;7;22
2016/02/29;19:34:00;A350;19:59:34;6;25
2016/02/29;19:34:08;A351;20:02:57;6;28
2016/02/29;19:34:19;A352;20:03:00;7;28
2016/02/29;19:38:01;A353;20:03:18;4;25
2016/02/29;19:38:18;E025;20:15:40;16;37
2016/02/29;19:38:57;A354;20:04:15;7;25
2016/02/29;19:39:12;E026;20:26:08;16;46
2016/02/29;19:44:04;A355;20:04:34;7;20
2016/02/29;19:48:24;AP005;19:48:27;4;0
2016/02/29;19:50:13;A356;20:06:00;8;15
2016/02/29;19:51:41;A357;20:07:25;9;15
2016/02/29;19:54:37;A358;20:07:37;9;13
2016/02/29;19:54:45;A359;20:08:50;7;14
2016/02/29;19:55:53;A360;20:09:18;4;13
2016/02/29;19:56:53;E027;20:30:50;16;33
2016/02/29;19:57:00;A361;20:09:47;6;12
2016/02/29;19:57:10;A362;20:10:11;7;13
2016/02/29;19:57:23;A363;20:12:19;9;14
2016/02/29;19:57:37;E028;20:34:36;16;36
2016/02/29;19:59:13;E029;20:35:19;16;36
2016/02/29;19:59:27;A364;20:12:40;8;13
2016/02/29;20:00:00;A365;20:14:50;6;14
2016/02/29;20:00:20;A366;20:21:03;10;20
2016/02/29;20:00:39;A367;20:22:28;6;21
2016/02/29;20:00:56;AP006;20:01:05;9;0
2016/02/29;20:01:07;A368;20:23:31;6;22
2016/02/29;20:01:12;A369;20:23:37;9;22
2016/02/29;20:01:19;A370;20:23:52;9;22
2016/02/29;20:01:36;A371;20:24:05;9;22
2016/02/29;20:04:41;E030;20:36:03;16;31
2016/02/29;20:04:44;E031;20:37:20;16;32
2016/02/29;20:04:50;E032;20:37:48;16;32
2016/02/29;20:04:55;E033;20:38:03;16;33
2016/02/29;20:05:03;E034;20:38:22;16;33
2016/02/29;20:05:11;E035;20:38:40;16;33
2016/02/29;20:05:14;E036;20:38:51;16;33
2016/02/29;20:06:22;AP007;20:07:05;9;0
2016/02/29;20:06:28;A372;20:24:44;9;18
2016/02/29;20:07:33;A373;20:25:30;7;17
2016/02/29;20:09:26;A374;20:26:01;10;16
2016/02/29;20:09:48;A375;20:28:34;9;18
2016/02/29;20:10:24;A376;20:29:35;9;19
2016/02/29;20:11:55;A377;20:29:45;4;17
2016/02/29;20:15:46;AP008;20:18:45;9;2
2016/02/29;20:16:20;A378;20:29:57;6;13
2016/02/29;20:17:51;A379;20:31:29;6;13
2016/02/29;20:18:02;A380;20:31:56;9;13
2016/02/29;20:19:12;A381;20:32:39;8;13
2016/02/29;20:21:00;A382;20:32:53;8;11
2016/02/29;20:21:22;A383;20:35:09;4;13
2016/02/29;20:24:42;E037;20:39:01;16;14
2016/02/29;20:25:37;A384;20:36:09;4;10
2016/02/29;20:26:57;A385;20:38:08;9;11
2016/02/29;20:28:19;A386;20:38:23;9;10
2016/02/29;20:28:56;A387;20:38:58;9;10
2016/02/29;20:30:34;A388;20:39:16;8;8
2016/02/29;20:30:52;A389;20:39:21;9;8
2016/02/29;20:31:09;A390;20:40:10;10;9
2016/02/29;20:31:27;A391;20:40:14;4;8
2016/02/29;20:31:46;A392;20:41:06;4;9
2016/02/29;20:32:27;A393;20:42:09;4;9
2016/02/29;20:32:31;A394;20:44:06;8;11
2016/02/29;20:33:28;A395;20:44:37;4;11
2016/02/29;20:34:11;A396;20:45:59;10;11
2016/02/29;20:35:25;A397;20:46:18;10;10
2016/02/29;20:35:37;A398;20:47:25;8;11
2016/02/29;20:35:44;A399;20:47:26;6;11
2016/02/29;20:35:54;A400;20:47:46;6;11
2016/02/29;20:36:49;A401;20:47:52;8;11
2016/02/29;20:37:24;A402;20:49:10;6;11
2016/02/29;20:38:25;A403;20:50:04;4;11
2016/02/29;20:38:32;A404;20:50:07;8;11
2016/02/29;20:41:41;A405;20:50:25;8;8
2016/02/29;20:41:57;A406;20:52:21;7;10
2016/02/29;20:42:01;A407;20:52:45;8;10
2016/02/29;20:42:15;A408;20:53:30;10;11
2016/02/29;20:43:23;A409;20:53:35;8;10
2016/02/29;20:44:51;A410;20:56:08;8;11
2016/02/29;20:45:04;A411;20:56:24;6;11
2016/02/29;20:45:07;A412;20:57:39;7;12
2016/02/29;20:45:15;A413;20:57:51;10;12
2016/02/29;20:45:20;A414;20:58:32;7;13
2016/02/29;20:45:46;A415;20:58:52;9;13
2016/02/29;20:45:50;A416;20:59:10;9;13
2016/02/29;20:46:22;A417;20:59:15;6;12
2016/02/29;20:46:38;E038;20:49:27;16;2
2016/02/29;20:47:03;A418;20:59:28;6;12
2016/02/29;20:47:19;A419;20:59:38;6;12
2016/02/29;20:47:30;A420;20:59:43;8;12
2016/02/29;20:47:45;A421;20:59:46;6;12
2016/02/29;20:47:55;A422;20:59:54;8;11
2016/02/29;20:48:11;A423;20:59:58;4;11
2016/02/29;20:48:37;A424;21:02:19;8;13
2016/02/29;20:49:09;A425;21:02:42;9;13
2016/02/29;20:50:19;A426;21:04:32;4;14
2016/02/29;20:50:41;A427;21:04:39;10;13
2016/02/29;20:50:45;A428;21:05:30;9;14
2016/02/29;20:51:09;A429;21:05:54;4;14
2016/02/29;20:51:12;A430;21:06:50;8;15
2016/02/29;20:51:26;A431;21:08:38;7;17
2016/02/29;20:51:40;A432;21:08:59;7;17
2016/02/29;20:51:44;A433;21:09:11;7;17
2016/02/29;20:51:48;A434;21:09:31;6;17
2016/02/29;20:52:04;E039;21:20:27;16;28
2016/02/29;20:52:10;A435;21:09:44;10;17
2016/02/29;20:52:24;A436;21:10:06;4;17
2016/02/29;20:52:35;A437;21:11:17;8;18
2016/02/29;20:52:48;A438;21:11:22;9;18
2016/02/29;20:53:20;A439;21:11:34;10;18
2016/02/29;20:53:26;A440;21:11:40;7;18
2016/02/29;20:53:35;E040;21:20:42;16;27
2016/02/29;20:53:50;A441;21:12:00;7;18
2016/02/29;20:54:04;A442;21:14:30;4;20
2016/02/29;20:54:16;A443;21:17:33;6;23
2016/02/29;20:54:45;A444;21:17:44;6;22
2016/02/29;20:54:58;A445;21:18:57;8;23
2016/02/29;20:55:07;A446;21:19:12;8;24
2016/02/29;20:55:29;A447;21:19:42;9;24
2016/02/29;20:55:37;A448;21:19:47;8;24
2016/02/29;20:55:57;A449;21:20:01;10;24
2016/02/29;20:57:11;A450;21:20:23;10;23
2016/02/29;20:58:18;A451;21:21:05;8;22
2016/02/29;20:58:59;A452;21:21:23;10;22
2016/02/29;20:59:02;A453;21:23:11;7;24
2016/02/29;21:00:03;A454;21:25:18;10;25
2016/02/29;21:00:07;A455;21:26:37;9;26
2016/02/29;21:00:09;A456;21:26:45;9;26
2016/02/29;21:00:13;A457;21:27:06;9;26
2016/02/29;21:00:40;A458;21:27:15;9;26
2016/02/29;21:00:53;A459;21:29:09;7;28
2016/02/29;21:00:59;A460;21:29:26;7;28
2016/02/29;21:01:52;A461;21:30:03;7;28
2016/02/29;21:02:22;A462;21:30:06;8;27
2016/02/29;21:02:29;A463;21:30:13;8;27
2016/02/29;21:04:36;A464;21:30:19;8;25
2016/02/29;21:04:55;A465;21:31:07;10;26
2016/02/29;21:05:03;A466;21:31:22;10;26
2016/02/29;21:05:12;A467;21:31:36;10;26
2016/02/29;21:06:10;A468;21:31:38;9;25
2016/02/29;21:06:56;A469;21:31:50;9;24
2016/02/29;21:07:03;A470;21:31:56;9;24
2016/02/29;21:07:11;A471;21:32:01;9;24
2016/02/29;21:08:03;A472;21:32:06;9;24
2016/02/29;21:08:16;A473;21:32:11;9;23
2016/02/29;21:09:12;A474;21:32:16;9;23
2016/02/29;21:09:26;A475;21:32:23;9;22
2016/02/29;21:11:03;A476;21:32:55;8;21
2016/02/29;21:12:20;A477;21:33:42;9;21
2016/02/29;21:12:30;A478;21:33:49;9;21
2016/02/29;21:16:26;A479;21:38:30;7;22
2016/02/29;21:17:22;A480;21:38:45;9;21
2016/02/29;21:20:39;A481;21:41:37;8;20
2016/02/29;21:21:23;E041;21:21:46;16;0
2016/02/29;21:26:14;A482;21:41:48;8;15
2016/02/29;21:27:39;A483;21:43:05;9;15
2016/02/29;21:38:14;A484;21:45:35;4;7
2016/02/29;21:38:18;A485;21:45:52;4;7
2016/02/29;21:39:38;A486;21:48:10;9;8
2016/02/29;21:41:48;A487;21:49:25;6;7
2016/02/29;21:46:07;A488;21:49:33;4;3
2016/02/29;21:46:38;A489;21:49:36;10;2
2016/02/29;21:47:52;A490;21:49:50;4;1
2016/02/29;21:52:02;A491;21:52:34;8;0
2016/02/29;21:54:39;E042;21:55:23;16;0
2016/02/29;21:54:54;A492;21:55:10;6;0
2016/02/29;21:57:20;A493;21:57:40;9;0
2016/02/29;21:57:35;A494;21:58:51;10;1
2016/02/29;21:58:11;A495;22:00:32;8;2
2016/02/29;21:59:02;A496;22:00:56;6;1
2016/02/29;22:00:20;A497;22:00:58;8;0
2016/02/29;22:00:29;A498;22:01:44;4;1
2016/02/29;22:02:01;A499;22:03:03;4;1
2016/02/29;22:02:05;A500;22:04:10;8;2
2016/02/29;22:02:56;A501;22:04:12;4;1
2016/02/29;22:04:34;A502;22:05:05;9;0
2016/02/29;22:06:10;A503;22:06:14;6;0
2016/02/29;22:07:07;A504;22:08:12;10;1
2016/02/29;22:08:31;A505;22:08:37;8;0
2016/02/29;22:09:33;A506;22:09:43;6;0
2016/02/29;22:11:16;A507;22:11:58;6;0
2016/02/29;22:12:24;A508;22:12:54;6;0
2016/02/29;22:12:57;A509;22:13:15;7;0
2016/02/29;22:13:00;A510;22:13:22;10;0
2016/02/29;22:13:16;A511;22:13:23;6;0
2016/02/29;22:13:19;A512;22:13:42;6;0
2016/02/29;22:13:44;A513;22:14:16;7;0
2016/02/29;22:14:14;A514;22:15:25;9;1
2016/02/29;22:14:19;A515;22:15:28;4;1
2016/02/29;22:15:16;A516;22:16:31;9;1
2016/02/29;22:15:32;A517;22:20:14;8;4
2016/02/29;22:16:36;E043;22:27:20;16;10
2016/02/29;22:16:40;A518;22:20:34;6;3
2016/02/29;22:16:48;A519;22:21:00;10;4
2016/02/29;22:17:15;A520;22:21:05;9;3
2016/02/29;22:18:51;A521;22:21:10;10;2
2016/02/29;22:19:36;A522;22:21:25;10;1
2016/02/29;22:26:43;A523;22:27:15;6;0
2016/02/29;22:27:47;A524;22:28:28;10;0
2016/03/01;07:46:00;A001;07:47:51;2;1
2016/03/01;08:00:56;A002;08:00:59;6;0
2016/03/01;08:00:59;A003;08:01:32;2;0
2016/03/01;08:01:04;A004;08:02:40;4;1
2016/03/01;08:02:49;A005;08:06:28;6;3
2016/03/01;08:03:01;A006;08:12:59;6;9
2016/03/01;08:05:51;A007;08:13:42;2;7
2016/03/01;08:05:55;A008;08:15:30;4;9
2016/03/01;08:06:07;E001;08:06:12;16;0
2016/03/01;08:06:58;A009;08:15:48;4;8
2016/03/01;08:07:58;A010;08:18:22;4;10
2016/03/01;08:13:56;A011;08:19:00;6;5
2016/03/01;08:23:57;A012;08:26:14;4;2
2016/03/01;08:24:00;A013;08:28:13;2;4
2016/03/01;08:30:20;A014;08:31:15;4;0
2016/03/01;08:55:18;A015;08:55:22;2;0
2016/03/01;08:58:13;A016;08:58:17;4;0
2016/03/01;09:13:52;A017;09:13:56;4;0
2016/03/01;09:16:55;A018;09:17:30;2;0
2016/03/01;09:18:09;A019;09:18:19;4;0
2016/03/01;09:18:35;E002;09:18:52;16;0
2016/03/01;09:20:24;A020;09:23:02;4;2
2016/03/01;09:31:09;A021;09:33:23;4;2
2016/03/01;09:32:48;A022;09:38:03;4;5
2016/03/01;09:35:08;A023;09:43:39;6;8
2016/03/01;09:38:50;A024;09:44:58;6;6
2016/03/01;09:39:52;A025;09:49:25;6;9
2016/03/01;09:45:40;A026;09:50:41;4;5
2016/03/01;09:49:48;A027;09:57:19;6;7
2016/03/01;09:50:03;A028;09:59:14;6;9
2016/03/01;09:51:54;E003;09:52:04;16;0
2016/03/01;09:52:14;A029;10:02:32;6;10
2016/03/01;09:53:18;A030;10:02:39;6;9
2016/03/01;09:53:49;E004;09:59:08;16;5
2016/03/01;10:00:00;A031;10:02:46;2;2
2016/03/01;10:00:29;A032;10:04:23;6;3
2016/03/01;10:01:12;A033;10:06:08;4;4
2016/03/01;10:01:29;A034;10:07:41;2;6
2016/03/01;10:02:51;A035;10:09:01;16;6
2016/03/01;10:02:53;E005;10:07:54;16;5
2016/03/01;10:02:57;A036;10:09:19;16;6
2016/03/01;10:03:47;A037;10:10:52;6;7
2016/03/01;10:04:02;A038;10:11:16;6;7
2016/03/01;10:04:24;A039;10:11:49;16;7
2016/03/01;10:05:33;A040;10:14:33;16;9
2016/03/01;10:06:56;A041;10:14:58;16;8
2016/03/01;10:07:06;A042;10:15:37;6;8
2016/03/01;10:07:52;A043;10:17:39;16;9
2016/03/01;10:11:27;A044;10:18:39;6;7
2016/03/01;10:12:49;A045;10:18:50;4;6
2016/03/01;10:13:02;A046;10:18:56;16;5
2016/03/01;10:13:16;AP001;10:13:47;2;0
2016/03/01;10:13:58;A047;10:21:14;4;7
2016/03/01;10:14:24;A048;10:22:27;6;8
2016/03/01;10:15:15;A049;10:22:49;2;7
2016/03/01;10:15:37;A050;10:22:58;2;7
2016/03/01;10:17:11;A051;10:23:03;2;5
2016/03/01;10:17:15;A052;10:23:08;2;5
2016/03/01;10:20:26;A053;10:24:59;2;4
2016/03/01;10:21:13;A054;10:25:06;6;3
2016/03/01;10:22:01;A055;10:26:11;6;4
2016/03/01;10:27:13;A056;10:27:28;2;0
2016/03/01;10:31:34;A057;10:36:38;2;5
2016/03/01;10:32:34;A058;10:36:46;2;4
2016/03/01;10:36:13;A059;10:38:28;6;2
2016/03/01;10:41:27;A060;10:42:13;2;0
2016/03/01;10:46:57;A061;10:47:00;4;0
2016/03/01;10:49:55;A062;10:51:24;6;1
2016/03/01;10:51:06;A063;10:52:00;2;0
2016/03/01;10:51:41;A064;10:52:16;4;0
2016/03/01;10:57:55;A065;10:57:57;2;0
2016/03/01;11:03:40;A066;11:03:42;4;0
2016/03/01;11:04:57;A067;11:05:25;2;0
2016/03/01;11:05:27;A068;11:08:32;6;3
2016/03/01;11:10:08;A069;11:10:10;6;0
2016/03/01;11:11:47;A070;11:11:55;6;0
2016/03/01;11:14:01;A071;11:14:23;6;0
2016/03/01;11:25:12;A072;11:27:07;2;1
2016/03/01;11:25:23;AP002;11:25:29;4;0
2016/03/01;11:27:41;A073;11:27:51;6;0
2016/03/01;11:28:08;A074;11:28:27;6;0
2016/03/01;11:29:47;A075;11:29:53;6;0
2016/03/01;11:30:05;A076;11:32:43;6;2
2016/03/01;11:30:30;A077;11:34:18;6;3
2016/03/01;11:35:08;AP003;11:35:38;2;0
2016/03/01;11:36:19;A078;11:40:18;4;3
2016/03/01;11:38:09;A079;11:40:31;6;2
2016/03/01;11:40:50;A080;11:43:31;6;2
2016/03/01;11:41:51;A081;11:45:19;2;3
2016/03/01;11:45:23;A082;11:46:39;6;1
2016/03/01;11:49:42;AP004;11:50:09;4;0
2016/03/01;13:01:40;A083;13:01:47;4;0
2016/03/01;13:06:55;A084;13:06:58;1;0
2016/03/01;13:08:30;A085;13:09:12;2;0
2016/03/01;13:09:06;A086;13:09:24;4;0
2016/03/01;13:10:42;A087;13:11:15;3;0
2016/03/01;13:11:10;A088;13:11:20;4;0
2016/03/01;13:19:50;A089;13:19:53;5;0
2016/03/01;13:22:46;AP005;13:23:16;4;0
2016/03/01;13:29:32;A090;13:29:50;5;0
2016/03/01;13:34:06;A091;13:35:24;4;1
2016/03/01;13:37:56;A092;13:38:39;1;0
2016/03/01;13:40:19;A093;13:40:23;5;0
2016/03/01;13:41:10;A094;13:41:32;3;0
2016/03/01;13:41:55;A095;13:42:02;2;0
2016/03/01;13:42:17;A096;13:42:37;4;0
2016/03/01;13:45:04;A097;13:45:22;5;0
2016/03/01;13:49:34;A098;13:51:30;2;1
2016/03/01;13:52:18;A099;13:52:56;5;0
2016/03/01;13:52:26;A100;13:53:50;2;1
2016/03/01;14:04:38;A101;14:04:45;2;0
2016/03/01;14:09:41;A102;14:09:47;1;0
2016/03/01;14:12:24;A103;14:12:27;5;0
2016/03/01;14:29:39;A104;14:29:49;5;0
2016/03/01;14:35:40;A105;14:35:50;4;0
2016/03/01;14:35:47;A106;14:35:58;1;0
2016/03/01;14:35:52;A107;14:40:08;4;4
2016/03/01;14:36:04;A108;14:40:19;4;4
2016/03/01;14:36:11;A109;14:40:24;4;4
2016/03/01;14:36:31;A110;14:40:26;4;3
2016/03/01;14:39:14;E006;14:46:18;16;7
2016/03/01;14:40:02;A111;14:40:27;2;0
2016/03/01;14:42:25;A112;14:42:36;4;0
2016/03/01;14:44:58;A113;14:45:14;4;0
2016/03/01;14:48:46;A114;14:48:58;5;0
2016/03/01;14:48:52;A115;14:49:04;1;0
2016/03/01;14:49:42;A116;14:49:50;5;0
2016/03/01;14:49:50;A117;14:50:28;2;0
2016/03/01;14:53:12;A118;14:56:03;5;2
2016/03/01;14:55:02;A119;14:57:14;5;2
2016/03/01;14:58:47;A120;14:58:55;5;0
2016/03/01;14:59:16;A121;14:59:50;5;0
2016/03/01;15:07:21;A122;15:07:25;5;0
2016/03/01;15:08:09;A123;15:08:19;4;0
2016/03/01;15:13:32;A124;15:14:02;4;0
2016/03/01;15:17:35;A125;15:17:56;5;0
2016/03/01;15:21:45;A126;15:21:51;5;0
2016/03/01;15:24:37;A127;15:24:52;4;0
2016/03/01;15:29:05;A128;15:29:18;2;0
2016/03/01;15:31:12;A129;15:31:49;4;0
2016/03/01;15:35:00;A130;15:35:07;5;0
2016/03/01;15:39:28;A131;15:39:39;5;0
2016/03/01;15:40:33;A132;15:40:54;2;0
2016/03/01;15:42:21;A133;15:42:32;1;0
2016/03/01;15:46:08;A134;15:46:23;4;0
2016/03/01;15:46:16;A135;15:46:51;1;0
2016/03/01;15:47:34;A136;15:48:15;4;0
2016/03/01;15:48:12;A137;15:49:40;5;1
2016/03/01;15:49:58;A138;15:50:16;2;0
2016/03/01;15:50:22;E007;15:54:08;4;3
2016/03/01;15:56:38;A139;15:56:47;2;0
2016/03/01;16:03:28;A140;16:05:21;1;1
2016/03/01;16:03:43;A141;16:06:29;5;2
2016/03/01;16:10:43;A142;16:11:22;4;0
2016/03/01;16:18:05;A143;16:18:24;5;0
2016/03/01;16:18:40;A144;16:19:09;4;0
2016/03/01;16:19:26;A145;16:20:28;1;1
2016/03/01;16:22:07;A146;16:23:05;4;0
2016/03/01;16:22:22;A147;16:24:35;5;2
2016/03/01;16:31:35;A148;16:32:06;5;0
2016/03/01;16:37:07;A149;16:37:57;8;0
2016/03/01;16:37:49;A150;16:38:30;4;0
2016/03/01;16:40:44;A151;16:41:16;4;0
2016/03/01;16:46:07;A152;16:46:34;4;0
2016/03/01;16:48:05;A153;16:49:46;4;1
2016/03/01;16:56:19;A154;16:56:47;1;0
2016/03/01;16:57:53;A155;16:57:56;7;0
2016/03/01;17:02:39;A156;17:03:14;10;0
2016/03/01;17:07:52;E008;17:11:24;9;3
2016/03/01;17:11:17;A157;17:11:28;7;0
2016/03/01;17:16:58;A158;17:17:04;1;0
2016/03/01;17:22:35;A159;17:22:50;9;0
2016/03/01;17:24:02;A160;17:24:05;7;0
2016/03/01;17:29:49;A161;17:30:14;7;0
2016/03/01;17:37:48;A162;17:37:51;9;0
2016/03/01;17:40:06;A163;17:40:16;7;0
2016/03/01;17:42:22;A164;17:42:40;1;0
2016/03/01;17:44:34;A165;17:45:01;9;0
2016/03/01;17:46:13;A166;17:46:32;7;0
2016/03/01;17:46:21;A167;17:47:20;7;0
2016/03/01;17:47:09;A168;17:48:17;1;1
2016/03/01;17:51:47;A169;17:52:05;10;0
2016/03/01;17:52:55;A170;17:53:18;7;0
2016/03/01;17:53:38;A171;17:53:53;9;0
2016/03/01;17:54:02;A172;17:54:15;7;0
2016/03/01;17:55:34;A173;17:55:53;7;0
2016/03/01;18:00:11;A174;18:01:31;10;1
2016/03/01;18:04:33;A175;18:04:53;7;0
2016/03/01;18:06:00;A176;18:06:48;9;0
2016/03/01;18:07:02;A177;18:07:41;10;0
2016/03/01;18:07:53;A178;18:09:06;1;1
2016/03/01;18:08:11;A179;18:10:06;1;1
2016/03/01;18:09:43;A180;18:10:49;1;1
2016/03/01;18:09:56;A181;18:10:58;4;1
2016/03/01;18:12:12;A182;18:12:22;9;0
2016/03/01;18:16:48;A183;18:17:15;10;0
2016/03/01;18:18:21;A184;18:18:24;7;0
2016/03/01;18:19:22;A185;18:19:26;9;0
2016/03/01;18:19:34;A186;18:20:16;4;0
2016/03/01;18:19:38;A187;18:22:52;4;3
2016/03/01;18:20:06;A188;18:23:00;3;2
2016/03/01;18:20:55;AP006;18:21:17;1;0
2016/03/01;18:21:09;A189;18:24:58;10;3
2016/03/01;18:22:25;A190;18:25:57;10;3
2016/03/01;18:22:57;A191;18:26:18;9;3
2016/03/01;18:23:20;A192;18:28:44;7;5
2016/03/01;18:23:48;A193;18:28:49;10;5
2016/03/01;18:24:14;A194;18:29:14;1;5
2016/03/01;18:24:34;A195;18:29:15;4;4
2016/03/01;18:25:13;A196;18:30:19;10;5
2016/03/01;18:26:19;A197;18:30:43;4;4
2016/03/01;18:26:54;A198;18:31:45;1;4
2016/03/01;18:27:55;EP001;18:28:15;16;0
2016/03/01;18:28:03;E009;18:29:08;16;1
2016/03/01;18:28:35;A199;18:32:15;9;3
2016/03/01;18:29:35;A200;18:34:00;4;4
2016/03/01;18:29:50;A201;18:35:10;7;5
2016/03/01;18:31:24;A202;18:35:20;10;3
2016/03/01;18:31:28;A203;18:37:24;4;5
2016/03/01;18:32:03;A204;18:38:21;9;6
2016/03/01;18:32:33;A205;18:38:50;7;6
2016/03/01;18:34:56;A206;18:41:18;10;6
2016/03/01;18:36:01;A207;18:41:41;1;5
2016/03/01;18:36:37;A208;18:42:44;4;6
2016/03/01;18:39:59;A209;18:43:09;4;3
2016/03/01;18:40:24;A210;18:45:01;9;4
2016/03/01;18:40:30;A211;18:45:22;9;4
2016/03/01;18:41:38;A212;18:47:29;8;5
2016/03/01;18:43:12;A213;18:47:30;4;4
2016/03/01;18:43:43;A214;18:49:13;4;5
2016/03/01;18:43:48;A215;18:49:20;8;5
2016/03/01;18:44:28;A216;18:49:30;8;5
2016/03/01;18:45:05;A217;18:49:30;10;4
2016/03/01;18:45:40;A218;18:50:15;10;4
2016/03/01;18:46:25;A219;18:51:40;10;5
2016/03/01;18:46:57;A220;18:53:12;4;6
2016/03/01;18:47:40;A221;18:53:15;8;5
2016/03/01;18:48:18;A222;18:53:32;7;5
2016/03/01;18:48:30;A223;18:53:49;7;5
2016/03/01;18:50:21;A224;18:56:17;1;5
2016/03/01;18:50:29;A225;18:58:47;4;8
2016/03/01;18:50:39;A226;19:02:03;1;11
2016/03/01;18:50:45;A227;19:02:44;4;11
2016/03/01;18:50:50;E010;19:03:48;16;12
2016/03/01;18:50:55;A228;19:03:26;8;12
2016/03/01;18:51:17;A229;19:03:34;4;12
2016/03/01;18:52:10;A230;19:04:23;9;12
2016/03/01;18:52:23;A231;19:04:56;9;12
2016/03/01;18:53:09;A232;19:05:16;8;12
2016/03/01;18:53:22;A233;19:05:22;9;12
2016/03/01;18:53:27;A234;19:05:27;8;12
2016/03/01;18:53:50;A235;19:05:41;8;11
2016/03/01;18:53:56;A236;19:06:35;7;12
2016/03/01;18:54:16;A237;19:06:41;1;12
2016/03/01;18:54:34;A238;19:07:01;4;12
2016/03/01;18:54:46;A239;19:09:38;4;14
2016/03/01;18:54:53;A240;19:12:35;8;17
2016/03/01;18:55:44;A241;19:13:09;7;17
2016/03/01;18:56:47;A242;19:13:19;9;16
2016/03/01;18:56:50;A243;19:15:05;7;18
2016/03/01;18:57:19;A244;19:16:29;7;19
2016/03/01;18:58:16;A245;19:17:52;4;19
2016/03/01;18:58:35;A246;19:18:04;4;19
2016/03/01;18:58:37;A247;19:18:17;4;19
2016/03/01;18:58:52;A248;19:18:26;4;19
2016/03/01;18:59:06;A249;19:18:34;9;19
2016/03/01;19:01:41;A250;19:18:38;4;16
2016/03/01;19:02:49;A251;19:19:00;9;16
2016/03/01;19:02:59;A252;19:19:06;7;16
2016/03/01;19:04:05;A253;19:21:01;3;16
2016/03/01;19:04:12;A254;19:21:26;7;17
2016/03/01;19:04:17;A255;19:22:21;8;18
2016/03/01;19:04:21;A256;19:24:12;9;19
2016/03/01;19:04:25;A257;19:24:25;7;20
2016/03/01;19:04:58;A258;19:24:49;7;19
2016/03/01;19:05:19;A259;19:26:21;3;21
2016/03/01;19:05:24;A260;19:27:05;4;21
2016/03/01;19:07:00;A261;19:27:51;8;20
2016/03/01;19:07:04;A262;19:29:59;9;22
2016/03/01;19:07:13;A263;19:30:47;9;23
2016/03/01;19:07:36;A264;19:32:30;7;24
2016/03/01;19:08:07;A265;19:32:45;7;24
2016/03/01;19:10:47;A266;19:33:30;8;22
2016/03/01;19:12:52;A267;19:34:17;4;21
2016/03/01;19:13:06;A268;19:35:20;3;22
2016/03/01;19:14:09;A269;19:35:36;4;21
2016/03/01;19:14:40;A270;19:36:44;4;22
2016/03/01;19:14:49;A271;19:37:16;7;22
2016/03/01;19:15:11;A272;19:38:03;7;22
